;symbol;priceChange;priceChangePercent;weightedAvgPrice;prevClosePrice;lastPrice;lastQty;bidPrice;bidQty;askPrice;askQty;openPrice;highPrice;lowPrice;volume;quoteVolume;openTime;closeTime;firstId;lastId;count
0;ETHBTC;-0,00021400;-1,179;0,01815293;0,01814300;0,01793200;0,01500000;0,01792500;0,11100000;0,01793200;0,64400000;0,01814600;0,01834100;0,01780000;107913,88200000;1958,95346204;1577945105930;1578031505930;155704290;155804993;100704
1;LTCBTC;-0,00018200;-3,145;0,00567838;0,00578600;0,00560500;1,14000000;0,00560200;3,70000000;0,00560500;34,54000000;0,00578700;0,00580600;0,00558500;100627,37000000;571,40090141;1577945098746;1578031498746;36772779;36790805;18027
2;BNBBTC;-0,00001500;-0,792;0,00188263;0,00189520;0,00187990;28,48000000;0,00187960;8,56000000;0,00188070;3,19000000;0,00189490;0,00190680;0,00186480;671017,28000000;1263,27806077;1577945105286;1578031505286;67388492;67432657;44166
3;NEOBTC;-0,00000400;-0,329;0,00121522;0,00121800;0,00121300;1,23000000;0,00121300;771,51000000;0,00121400;0,54000000;0,00121700;0,00122700;0,00120400;99317,50000000;120,69226074;1577945105303;1578031505303;30349786;30355244;5459
4;QTUMETH;-0,00006300;-0,511;0,01217267;0,01235600;0,01225600;1,64000000;0,01222600;107,70000000;0,01226900;16,17000000;0,01231900;0,01236800;0,01196500;12981,19000000;158,01578211;1577945086151;1578031486151;3918002;3918604;603
5;EOSETH;-0,00032300;-1,624;0,01949592;0,01991200;0,01956400;0,57000000;0,01954100;188,42000000;0,01957200;295,32000000;0,01988700;0,01999100;0,01915400;138262,17000000;2695,54818507;1577945105396;1578031505396;16575759;16578026;2268
6;SNTETH;0,00000010;0,142;0,00007027;0,00007046;0,00007055;3270,00000000;0,00007055;82062,00000000;0,00007075;49737,00000000;0,00007045;0,00007137;0,00006980;1471734,00000000;103,41570867;1577944866217;1578031266217;2290467;2290697;231
7;BNTETH;-0,00012300;-6,814;0,00169235;0,00182300;0,00168200;16,21000000;0,00167300;2287,55000000;0,00168200;552,16000000;0,00180500;0,00181200;0,00162700;603077,66000000;1020,62079096;1577945095121;1578031495121;978017;979515;1499
8;BCCBTC;0,00000000;0;0;0,07908100;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974027754;1576060427754;-1;-1;0
9;GASBTC;-0,00000040;-0,314;0,00012723;0,00012810;0,00012700;0,12000000;0,00012670;146,28000000;0,00012700;202,20000000;0,00012740;0,00012870;0,00012570;41587,80000000;5,29123612;1577945015898;1578031415898;5788376;5789195;820
10;BNBETH;0,00041500;0,397;0,10344995;0,10433600;0,10483300;0,33000000;0,10483200;1,58000000;0,10490600;139,50000000;0,10441800;0,10523000;0,10192900;55734,10000000;5765,69009932;1577945096310;1578031496310;17471510;17481015;9506
11;BTCUSDT;57,21000000;0,801;7062,85072577;7144,71000000;7201,93000000;0,04243200;7201,93000000;0,33468000;7202,56000000;0,52128600;7144,72000000;7264,71000000;6871,04000000;47363,69040100;334522675,12395833;1577945105773;1578031505773;222727950;223116949;389000
12;ETHUSDT;-0,53000000;-0,409;128,16442833;129,63000000;129,11000000;0,08532000;129,11000000;27,15951000;129,12000000;32,43538000;129,64000000;130,28000000;125,88000000;261310,03989000;33490651,88035030;1577945105046;1578031505046;110990919;111099791;108873
13;HSRBTC;0,00000000;0;0;0,00041400;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974027755;1576060427755;-1;-1;0
14;OAXETH;0,00000180;0,459;0,00038479;0,00039200;0,00039380;27,00000000;0,00039040;753,00000000;0,00039540;401,00000000;0,00039200;0,00039940;0,00037200;152405,00000000;58,64447120;1577945103099;1578031503099;1348214;1348417;204
15;DNTETH;0,00000112;2,755;0,00004108;0,00004076;0,00004177;2058,00000000;0,00004114;666,00000000;0,00004185;1733,00000000;0,00004065;0,00004270;0,00003973;530691,00000000;21,80259480;1577944935101;1578031335101;1565934;1566060;127
16;MCOETH;0,00039300;1,277;0,03070356;0,03068200;0,03117300;1,10000000;0,03112900;10,66000000;0,03131600;0,65000000;0,03078000;0,03131900;0,03027000;3911,72000000;120,10372480;1577945105590;1578031505590;1878665;1879252;588
17;ICNETH;0,00000000;0;0;0,00166300;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974027756;1576060427756;-1;-1;0
18;MCOBTC;0,00000230;0,413;0,00055765;0,00055710;0,00055950;2,73000000;0,00055840;0,22000000;0,00055940;198,15000000;0,00055720;0,00056210;0,00055330;33268,27000000;18,55210075;1577945103559;1578031503559;8718328;8720172;1845
19;WTCBTC;0,00000240;4,990;0,00004824;0,00004800;0,00005050;59,41000000;0,00005030;1018,91000000;0,00005050;3897,17000000;0,00004810;0,00005070;0,00004660;1671716,54000000;80,64294594;1577945103025;1578031503025;11991424;11996702;5279
20;WTCETH;0,00016900;6,361;0,00265999;0,00265700;0,00282600;30,00000000;0,00280400;39,51000000;0,00282600;3,99000000;0,00265700;0,00282600;0,00256300;53111,96000000;141,27729063;1577945075268;1578031475268;2926081;2926626;546
21;LRCBTC;-0,00000007;-2,288;0,00000308;0,00000306;0,00000299;25913,00000000;0,00000298;40767,00000000;0,00000299;29296,00000000;0,00000306;0,00000315;0,00000297;2702336,00000000;8,32044263;1577945100367;1578031500367;5140342;5141245;904
22;LRCETH;-0,00000135;-0,801;0,00016968;0,00016893;0,00016720;5913,00000000;0,00016680;3146,00000000;0,00016720;322,00000000;0,00016855;0,00017215;0,00016680;512566,00000000;86,96964211;1577945041269;1578031441269;1794044;1794245;202
23;QTUMBTC;-0,00000450;-2,010;0,00022148;0,00022380;0,00021940;11,70000000;0,00021920;652,37000000;0,00021980;333,32000000;0,00022390;0,00022470;0,00021900;186879,21000000;41,38945650;1577945103724;1578031503724;11355432;11358618;3187
24;YOYOBTC;-0,00000007;-4,636;0,00000147;0,00000151;0,00000144;597,00000000;0,00000142;334181,00000000;0,00000144;286083,00000000;0,00000151;0,00000153;0,00000140;46494686,00000000;68,43660365;1577945071891;1578031471891;4951807;4976834;25028
25;OMGBTC;-0,00000160;-1,858;0,00008494;0,00008620;0,00008450;710,25000000;0,00008430;947,00000000;0,00008460;812,85000000;0,00008610;0,00008640;0,00008400;165252,87000000;14,03679121;1577945097662;1578031497662;10509118;10510431;1314
26;OMGETH;-0,00004700;-0,992;0,00467445;0,00476900;0,00469000;22,27000000;0,00469300;23,60000000;0,00471500;14,65000000;0,00473700;0,00477200;0,00460200;31709,13000000;148,22276619;1577945096341;1578031496341;3589735;3590175;441
27;ZRXBTC;-0,00000045;-1,781;0,00002524;0,00002531;0,00002482;3793,00000000;0,00002481;6571,00000000;0,00002486;3767,00000000;0,00002527;0,00002602;0,00002445;2099140,00000000;52,98330126;1577945101801;1578031501801;13592019;13596013;3995
28;ZRXETH;-0,00000571;-0,411;0,00139444;0,00139030;0,00138458;4609,00000000;0,00138153;1589,00000000;0,00138458;53551,00000000;0,00139029;0,00143283;0,00136339;292677,00000000;408,12190563;1577945101726;1578031501726;3988609;3989849;1241
29;STRATBTC;-0,00000080;-1,845;0,00004348;0,00004336;0,00004256;20,00000000;0,00004258;198,00000000;0,00004277;13,00000000;0,00004336;0,00004500;0,00004205;782899,00000000;34,03926366;1577945054622;1578031454622;9027767;9030616;2850
30;STRATETH;-0,00002900;-1,207;0,00239468;0,00239700;0,00237400;480,16000000;0,00236100;1452,83000000;0,00238600;4,77000000;0,00240300;0,00247600;0,00230700;37528,10000000;89,86782947;1577945015843;1578031415843;1392773;1393212;440
31;SNGLSBTC;-0,00000001;-1,053;0,00000094;0,00000095;0,00000094;80968,00000000;0,00000093;646748,00000000;0,00000094;627164,00000000;0,00000095;0,00000097;0,00000092;22061879,00000000;20,84389860;1577945068761;1578031468761;4880227;4881115;889
32;SNGLSETH;0,00000000;0;0;0,00005306;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974027760;1576060427760;-1;-1;0
33;BQXBTC;0,00000141;57,085;0,00000359;0,00000247;0,00000388;20717,00000000;0,00000388;15346,00000000;0,00000389;19099,00000000;0,00000247;0,00000412;0,00000246;358959217,00000000;1289,95566484;1577945105060;1578031505060;7095045;7152165;57121
34;BQXETH;0,00008010;58,767;0,00019391;0,00013810;0,00021640;3793,00000000;0,00021560;15346,00000000;0,00021670;6178,00000000;0,00013630;0,00022580;0,00013630;15336401,00000000;2973,87564000;1577945105076;1578031505076;1384882;1390224;5343
35;KNCBTC;0,00000055;2,136;0,00002621;0,00002578;0,00002630;1881,00000000;0,00002622;1662,00000000;0,00002633;1023,00000000;0,00002575;0,00002676;0,00002555;641171,00000000;16,80646263;1577945080490;1578031480490;6009909;6011578;1670
36;KNCETH;0,00004470;3,145;0,00144035;0,00142250;0,00146610;1060,00000000;0,00146400;3843,00000000;0,00146750;332,00000000;0,00142140;0,00147450;0,00141000;205530,00000000;296,03416710;1577945008236;1578031408236;2493020;2493575;556
37;FUNBTC;-0,00000001;-2,128;0,00000047;0,00000047;0,00000046;1348034,00000000;0,00000046;1971913,00000000;0,00000047;2998596,00000000;0,00000047;0,00000049;0,00000045;53422100,00000000;25,03424649;1577945084866;1578031484866;5926490;5928039;1550
38;FUNETH;-0,00000041;-1,585;0,00002551;0,00002609;0,00002546;796,00000000;0,00002552;73930,00000000;0,00002578;2505,00000000;0,00002587;0,00002654;0,00002371;8546810,00000000;218,05338912;1577945105402;1578031505402;1818617;1819438;822
39;SNMBTC;-0,00000012;-6,977;0,00000168;0,00000172;0,00000160;2659,00000000;0,00000160;154,00000000;0,00000161;61073,00000000;0,00000172;0,00000177;0,00000158;77549312,00000000;129,90578790;1577945104265;1578031504265;4447847;4453833;5987
40;SNMETH;-0,00000482;-5,110;0,00009164;0,00009455;0,00008950;5065,00000000;0,00008900;1189,00000000;0,00008947;168,00000000;0,00009432;0,00009760;0,00008631;1637305,00000000;150,04502134;1577945103542;1578031503542;1169570;1170919;1350
41;NEOETH;0,00059600;0,887;0,06690564;0,06726600;0,06778700;0,18000000;0,06769300;11,44000000;0,06778900;5,94000000;0,06719100;0,06781100;0,06590200;8694,96000000;581,74186907;1577945088286;1578031488286;8268699;8270081;1383
42;IOTABTC;0,00000006;0,269;0,00002248;0,00002227;0,00002233;1016,00000000;0,00002231;77,00000000;0,00002235;1770,00000000;0,00002227;0,00002286;0,00002200;4588674,00000000;103,16662548;1577945096696;1578031496696;20513507;20520077;6571
43;IOTAETH;0,00002314;1,889;0,00123768;0,00122922;0,00124815;126,00000000;0,00124500;5469,00000000;0,00124813;118,00000000;0,00122501;0,00125497;0,00121357;411093,00000000;508,79984781;1577945042959;1578031442959;5901668;5903429;1762
44;LINKBTC;-0,00000296;-1,183;0,00024944;0,00025028;0,00024733;26,00000000;0,00024707;18,00000000;0,00024734;670,00000000;0,00025029;0,00025399;0,00024605;1365329,00000000;340,56851646;1577945099310;1578031499310;23909350;23923500;14151
45;LINKETH;0,00002234;0,162;0,01373688;0,01377687;0,01379993;7,00000000;0,01375580;11,00000000;0,01380586;32,00000000;0,01377759;0,01408734;0,01345465;177518,00000000;2438,54362357;1577945105630;1578031505630;5811152;5814997;3846
46;XVGBTC;-0,00000002;-4,000;0,00000049;0,00000049;0,00000048;40590,00000000;0,00000048;9948273,00000000;0,00000049;7612604,00000000;0,00000050;0,00000051;0,00000047;110777122,00000000;54,51868122;1577945105970;1578031505970;20719017;20720632;1616
47;XVGETH;-0,00000072;-2,609;0,00002599;0,00002746;0,00002688;258,00000000;0,00002688;182,00000000;0,00002718;21302,00000000;0,00002760;0,00002784;0,00002143;15049349,00000000;391,12517794;1577944406312;1578030806312;6444861;6446083;1223
48;SALTBTC;0,00000000;0;0;0,00004250;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974027784;1576060427784;-1;-1;0
49;SALTETH;0,00000000;0;0;0,00113800;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974027788;1576060427788;-1;-1;0
50;MDABTC;0,00000855;12,646;0,00007439;0,00006756;0,00007616;2,00000000;0,00007571;35,00000000;0,00007613;150,00000000;0,00006761;0,00007859;0,00006733;1987805,00000000;147,87599155;1577945105726;1578031505726;10547438;10557570;10133
51;MDAETH;0,00046840;12,469;0,00409606;0,00373480;0,00422480;8,00000000;0,00422470;7,00000000;0,00424700;5,00000000;0,00375640;0,00430000;0,00371730;123625,00000000;506,37537020;1577944997733;1578031397733;2043709;2045570;1862
52;MTLBTC;-0,00000144;-4,500;0,00003135;0,00003208;0,00003056;129,00000000;0,00003047;17,00000000;0,00003055;6000,00000000;0,00003200;0,00003211;0,00003005;2957030,00000000;92,69081651;1577945105255;1578031505255;9365594;9396211;30618
53;MTLETH;-0,00006900;-3,901;0,00174143;0,00177100;0,00170000;129,00000000;0,00169300;433,93000000;0,00170000;5962,76000000;0,00176900;0,00177500;0,00165200;1290784,56000000;2247,81634344;1577945103545;1578031503545;1186282;1199998;13717
54;SUBBTC;0,00000000;0;0;0,00000457;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974027788;1576060427788;-1;-1;0
55;SUBETH;0,00000000;0;0;0,00012334;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974027788;1576060427788;-1;-1;0
56;EOSBTC;-0,00001050;-2,906;0,00035363;0,00036130;0,00035080;1,11000000;0,00035050;197,94000000;0,00035080;881,40000000;0,00036130;0,00036270;0,00034800;1592541,02000000;563,17649874;1577945105416;1578031505416;45952208;45966885;14678
57;SNTBTC;-0,00000002;-1,563;0,00000128;0,00000128;0,00000126;1765,00000000;0,00000126;170073,00000000;0,00000127;185839,00000000;0,00000128;0,00000130;0,00000126;6064625,00000000;7,76724740;1577945037121;1578031437121;6065956;6066601;646
58;ETCETH;-0,00031600;-0,929;0,03371040;0,03401800;0,03370100;2,00000000;0,03365400;4,95000000;0,03373400;107,70000000;0,03401700;0,03430400;0,03286500;18325,23000000;617,75084822;1577945077970;1578031477970;4266811;4269015;2205
59;ETCBTC;-0,00001540;-2,489;0,00061023;0,00061820;0,00060320;11,50000000;0,00060320;157,34000000;0,00060430;9,92000000;0,00061860;0,00062240;0,00060000;309633,00000000;188,94742450;1577945102967;1578031502967;17616863;17625171;8309
60;MTHBTC;-0,00000007;-5,263;0,00000129;0,00000132;0,00000126;8499,00000000;0,00000125;142180,00000000;0,00000126;474644,00000000;0,00000133;0,00000137;0,00000123;39165936,00000000;50,33532404;1577944991517;1578031391517;5287246;5289868;2623
61;MTHETH;-0,00000404;-5,438;0,00006978;0,00007389;0,00007025;29,00000000;0,00006951;290,00000000;0,00007024;49755,00000000;0,00007429;0,00007498;0,00006698;1592788,00000000;111,15183951;1577944943681;1578031343681;1113359;1113673;315
62;ENGBTC;-0,00000114;-2,127;0,00005196;0,00005361;0,00005246;2863,00000000;0,00005211;381,00000000;0,00005248;230,00000000;0,00005360;0,00005473;0,00005000;1247358,00000000;64,81421358;1577945104486;1578031504486;6630588;6635646;5059
63;ENGETH;-0,00001010;-0,343;0,00287295;0,00294930;0,00293800;31,00000000;0,00289590;1422,00000000;0,00293970;268,00000000;0,00294810;0,00301100;0,00273370;83485,00000000;239,84822500;1577945105198;1578031505198;1709021;1710168;1148
64;DNTBTC;0,00000000;0,000;0,00000075;0,00000074;0,00000074;135706,00000000;0,00000074;225704,00000000;0,00000075;1151127,00000000;0,00000074;0,00000077;0,00000073;18397071,00000000;13,73894136;1577944719934;1578031119934;5430389;5431112;724
65;ZECBTC;-0,00007300;-1,885;0,00384939;0,00387100;0,00380000;2,11400000;0,00379800;1,32900000;0,00380100;9,72400000;0,00387300;0,00390200;0,00375100;36262,82700000;139,58980410;1577945102915;1578031502915;10344082;10351286;7205
66;ZECETH;-0,00172000;-0,806;0,21181726;0,21400000;0,21180000;0,09000000;0,21145000;4,05400000;0,21233000;1,77000000;0,21352000;0,21525000;0,20929000;733,72600000;155,41583238;1577945105710;1578031505710;2045523;2046381;859
67;BNTBTC;-0,00000273;-8,341;0,00003096;0,00003273;0,00003000;3617,00000000;0,00002995;527,00000000;0,00003000;1381,00000000;0,00003273;0,00003282;0,00002966;2270978,00000000;70,30673766;1577945101408;1578031501408;2017113;2022310;5198
68;ASTBTC;-0,00000002;-0,803;0,00000252;0,00000249;0,00000247;11528,00000000;0,00000246;56571,00000000;0,00000248;6113,00000000;0,00000249;0,00000259;0,00000243;4937788,00000000;12,42005907;1577945055390;1578031455390;5997360;5998672;1313
69;ASTETH;0,00000040;0,291;0,00013815;0,00013650;0,00013790;2024,00000000;0,00013610;52710,00000000;0,00013800;3788,00000000;0,00013750;0,00014060;0,00013410;200637,00000000;27,71780260;1577945090883;1578031490883;1499336;1499468;133
70;DASHBTC;0,00001000;0,174;0,00577437;0,00574200;0,00574900;0,06600000;0,00574400;63,60600000;0,00575300;36,64800000;0,00573900;0,00585700;0,00570000;15833,96200000;91,43115942;1577945103597;1578031503597;10489704;10494358;4655
71;DASHETH;0,00432000;1,365;0,31713744;0,31661000;0,32085000;0,34000000;0,31999000;1,07700000;0,32098000;34,83100000;0,31653000;0,32220000;0,31345000;1214,04900000;385,02038971;1577945098199;1578031498199;2018824;2019684;861
72;OAXBTC;-0,00000006;-0,847;0,00000702;0,00000709;0,00000702;8961,00000000;0,00000702;753,00000000;0,00000705;20,00000000;0,00000708;0,00000720;0,00000676;2169545,00000000;15,24094231;1577944692969;1578031092969;5375294;5377537;2244
73;ICNBTC;0,00000000;0;0;0,00005742;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974027796;1576060427796;-1;-1;0
74;BTGBTC;-0,00001600;-2,168;0,00072901;0,00073800;0,00072200;7,10000000;0,00072100;100,00000000;0,00072400;64,42000000;0,00073800;0,00074100;0,00072000;17168,03000000;12,51559653;1577944988181;1578031388181;6608606;6611666;3061
75;BTGETH;-0,00055100;-1,351;0,04010220;0,04079100;0,04023800;0,26000000;0,03996600;8,30000000;0,04042800;0,30000000;0,04078900;0,04078900;0,03960300;2054,20000000;82,37794353;1577945098875;1578031498875;1064495;1064934;440
76;EVXBTC;-0,00000029;-0,871;0,00003309;0,00003329;0,00003300;2419,00000000;0,00003299;450,00000000;0,00003304;94,00000000;0,00003329;0,00003392;0,00003230;1353223,00000000;44,77157451;1577945093946;1578031493946;7298932;7305372;6441
77;EVXETH;-0,00000200;-0,109;0,00182218;0,00183500;0,00184050;2990,00000000;0,00183910;114,00000000;0,00184180;169,00000000;0,00184250;0,00189990;0,00177180;636761,00000000;1160,29091160;1577945104819;1578031504819;1511295;1515700;4406
78;REQBTC;-0,00000004;-2,454;0,00000160;0,00000163;0,00000159;506,00000000;0,00000158;32721,00000000;0,00000159;6674,00000000;0,00000163;0,00000164;0,00000155;8020731,00000000;12,81831991;1577944988182;1578031388182;4924633;4926123;1491
79;REQETH;-0,00000155;-1,724;0,00008790;0,00009005;0,00008835;228,00000000;0,00008835;72,00000000;0,00008880;372,00000000;0,00008990;0,00008999;0,00008558;749706,00000000;65,89888362;1577945094178;1578031494178;2185520;2185898;379
80;VIBBTC;-0,00000013;-4,797;0,00000265;0,00000270;0,00000258;20836,00000000;0,00000257;151617,00000000;0,00000259;177390,00000000;0,00000271;0,00000272;0,00000257;13825005,00000000;36,66805825;1577945105285;1578031505285;5662070;5663601;1532
81;VIBETH;-0,00000527;-3,526;0,00014582;0,00015020;0,00014420;191,00000000;0,00014332;420,00000000;0,00014517;19902,00000000;0,00014947;0,00015093;0,00014242;2225986,00000000;324,60279850;1577945105895;1578031505895;1412105;1412476;372
82;HSRETH;0,00000000;0;0;0,01247400;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974027780;1576060427780;-1;-1;0
83;TRXBTC;-0,00000001;-0,543;0,00000184;0,00000184;0,00000183;53002,00000000;0,00000182;6626663,00000000;0,00000183;4673200,00000000;0,00000184;0,00000186;0,00000182;152677668,00000000;281,23969989;1577945105699;1578031505699;46281427;46291047;9621
84;TRXETH;0,00000060;0,594;0,00010126;0,00010109;0,00010165;2951,00000000;0,00010150;14508,00000000;0,00010175;109771,00000000;0,00010105;0,00010243;0,00010056;73114549,00000000;7403,22792521;1577945104510;1578031504510;19525672;19539492;13821
85;POWRBTC;0,00000007;1,408;0,00000506;0,00000497;0,00000504;50,00000000;0,00000503;108,00000000;0,00000504;5131,00000000;0,00000497;0,00000517;0,00000494;5060848,00000000;25,60236963;1577945072548;1578031472548;6821521;6824207;2687
86;POWRETH;0,00000870;3,194;0,00027805;0,00027241;0,00028111;165,00000000;0,00028020;132,00000000;0,00028167;50,00000000;0,00027241;0,00028300;0,00027133;383521,00000000;106,63881546;1577944404520;1578030804520;1609887;1610441;555
87;ARKBTC;0,00000014;0,710;0,00001984;0,00001969;0,00001987;14,00000000;0,00001979;18,00000000;0,00001992;64,00000000;0,00001973;0,00002011;0,00001968;179195,00000000;3,55565834;1577944800269;1578031200269;5346813;5347624;812
88;ARKETH;0,00001900;1,742;0,00110105;0,00108500;0,00111000;14,00000000;0,00110000;3793,00000000;0,00111000;76,84000000;0,00109100;0,00113700;0,00107700;16031,53000000;17,65146716;1577945017142;1578031417142;1306257;1306635;379
89;YOYOETH;-0,00000363;-4,335;0,00008103;0,00008377;0,00008010;190,00000000;0,00007913;1052,00000000;0,00008125;2620,00000000;0,00008373;0,00008498;0,00007798;581261,00000000;47,09889491;1577944894645;1578031294645;1174619;1174936;318
90;XRPBTC;-0,00000029;-1,083;0,00002675;0,00002679;0,00002649;536,00000000;0,00002649;607,00000000;0,00002650;11671,00000000;0,00002678;0,00002708;0,00002629;29407755,00000000;786,72671579;1577945105671;1578031505671;63872299;63916982;44684
91;XRPETH;-0,00000190;-0,129;0,00147313;0,00147747;0,00147624;73,00000000;0,00147643;448,00000000;0,00147931;13097,00000000;0,00147814;0,00148375;0,00145949;2909430,00000000;4285,96852548;1577945102622;1578031502622;15861276;15865146;3871
92;MODBTC;0,00000000;0;0;0,00004280;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974028456;1576060428456;-1;-1;0
93;MODETH;0,00000000;0;0;0,00116700;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974028457;1576060428457;-1;-1;0
94;ENJBTC;-0,00000038;-3,458;0,00001068;0,00001102;0,00001061;160,00000000;0,00001057;336,00000000;0,00001061;1058,00000000;0,00001099;0,00001106;0,00001033;16074193,00000000;171,71953857;1577945074555;1578031474555;13397881;13409348;11468
95;ENJETH;-0,00001633;-2,701;0,00058612;0,00060400;0,00058824;360,00000000;0,00058830;6536,00000000;0,00059215;106,00000000;0,00060457;0,00060933;0,00057000;1032600,00000000;605,22283693;1577945104536;1578031504536;3805174;3806649;1476
96;STORJBTC;-0,00000017;-1,265;0,00001340;0,00001344;0,00001327;6292,00000000;0,00001327;1303,00000000;0,00001329;1741,00000000;0,00001344;0,00001359;0,00001310;788650,00000000;10,56499362;1577945076940;1578031476940;5022882;5023975;1094
97;STORJETH;-0,00000010;-0,014;0,00073446;0,00074270;0,00074010;16,00000000;0,00073880;123,00000000;0,00074020;14,00000000;0,00074020;0,00075010;0,00072440;55613,00000000;40,84545460;1577945017960;1578031417960;932902;933198;297
98;BNBUSDT;0,00160000;0,012;13,27303354;13,53640000;13,53900000;0,90000000;13,53860000;41,98000000;13,54520000;5,35000000;13,53740000;13,61000000;12,98000000;1118787,16000000;14849699,50102500;1577945105558;1578031505558;44867412;44911162;43751
99;VENBNB;0,00000000;0;0;0,14920000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974028469;1576060428469;-1;-1;0
100;YOYOBNB;-0,00002100;-2,682;0,00078234;0,00078800;0,00076200;3835,00000000;0,00075700;1052,00000000;0,00076200;767,00000000;0,00078300;0,00082400;0,00074800;270143,00000000;211,34370200;1577944812824;1578031212824;753408;753795;388
101;POWRBNB;0,00005000;1,908;0,00268681;0,00262000;0,00267000;229,00000000;0,00267000;45,80000000;0,00269000;24375,00000000;0,00262000;0,00272000;0,00261000;117356,20000000;315,31419000;1577945034135;1578031434135;481133;481277;145
102;VENBTC;0,00000000;0;0;0,00013928;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974028475;1576060428475;-1;-1;0
103;VENETH;0,00000000;0;0;0,00325194;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;1575974028475;1576060428475;-1;-1;0
104;KMDBTC;-0,00000080;-1,140;0,00007128;0,00007020;0,00006940;1995,15000000;0,00006950;306,97000000;0,00006960;1,68000000;0,00007020;0,00007480;0,00006810;530230,91000000;37,79688708;1577945059477;1578031459477;6616019;6620520;4502
105;KMDETH;-0,00003000;-0,774;0,00394850;0,00385900;0,00384800;6,81000000;0,00386900;13,26000000;0,00387800;0,28000000;0,00387800;0,00411100;0,00374300;49804,84000000;196,65418949;1577945072978;1578031472978;1175648;1176538;891
106;NULSBNB;-0,00028000;-1,643;0,01446660;0,01691000;0,01676000;164,40000000;0,01666000;8,90000000;0,01673000;8,80000000;0,01704000;0,01727000;0,01098000;96504,30000000;1396,08903700;1577945014760;1578031414760;580721;581059;339
107;RCNBTC;0,00000003;0,472;0,00000650;0,00000635;0,00000638;1655,00000000;0,00000638;3212,00000000;0,00000641;1900,00000000;0,00000635;0,00000666;0,00000632;1533271,00000000;9,96188918;1577945030638;1578031430638;6095894;6097571;1678
108;RCNETH;0,00000376;1,070;0,00035658;0,00035144;0,00035520;2522,00000000;0,00035520;53944,00000000;0,00035700;160,00000000;0,00035144;0,00036576;0,00034647;109755,00000000;39,13694308;1577944943675;1578031343675;1143703;1143997;295
109;RCNBNB;0,00003600;1,069;0,00345489;0,00337700;0,00340400;36,00000000;0,00338600;36,00000000;0,00341500;13,00000000;0,00336800;0,00355800;0,00334100;78499,00000000;271,20513300;1577944956549;1578031356549;517558;517820;263
110;NULSBTC;-0,00000074;-2,295;0,00003184;0,00003216;0,00003150;31,00000000;0,00003130;1968,00000000;0,00003149;334,00000000;0,00003224;0,00003261;0,00003124;483917,00000000;15,41023508;1577945099839;1578031499839;7310415;7312421;2007
111;NULSETH;-0,00004647;-2,602;0,00176372;0,00179245;0,00173940;50,00000000;0,00173986;456,00000000;0,00176688;120,00000000;0,00178587;0,00180434;0,00172581;21152,00000000;37,30624382;1577945104846;1578031504846;1299515;1299980;466
112;RDNBTC;-0,00000074;-4,520;0,00001618;0,00001641;0,00001563;1143,00000000;0,00001563;5578,00000000;0,00001564;7,00000000;0,00001637;0,00001669;0,00001543;840409,00000000;13,59369187;1577944789219;1578031189219;3628942;3631310;2369
113;RDNETH;-0,00003010;-3,337;0,00089027;0,00090420;0,00087200;93,00000000;0,00087210;154,00000000;0,00087420;70,00000000;0,00090210;0,00091590;0,00086570;385262,00000000;342,98890100;1577945100218;1578031500218;1315266;1316205;940
